Formula,Avg Voltage (V),Capacity (mAh/g),Energy Density (Wh/L),Gravimetric Energy (Wh/kg),Stability Charge (eV),Stability Discharge (eV),capacity_score,energy_score,voltage_score,stability_score,Overall Score,Rank,Supply Chain Score,Recyclability Score,CathodeAI Score,CathodeAI Rank,Solid State Score,SS Compatibility,CathodeAI Final Score,Final Rank,Cost per kWh ($/kWh),Cost Score,CathodeAI Economic Score,Economic Rank,Thermal Safety Score,Onset Temp (°C),CathodeAI Safety Score,Safety Rank,Estimated Cycles,Cycle Life Category,Cycle Life Score,CathodeAI Complete Score
Li0-1CrP2O7,4.856,115.09,1633.18,558.83,0.0254,0.0,0.1034544751768587,0.16985504111224592,0.7,0.9967752583602062,0.4363364198819194,547,0.65,0.42500000000000004,0.5939681798156549,496,0.55,"['❌ Voltage exceeds sulfide electrolyte window', '⚠️ Cr may cause interfacial resistance with sulfides', '⚠️ Cr associated with volume change during cycling']",0.585174543852524,527,12.0,0.7333333333333334,0.6215812972995298,690,0.85,500,0.6297142412227262,528,832,Moderate (500-1000),0.33467417538214,0.6139261320102678
Li1-3Cr2(PO4)3,4.869,130.83,1902.57,636.97,0.1137,0.0332,0.11760317132147384,0.1978723138716649,0.7,0.9813498209887515,0.4459649601401806,518,0.65,0.42500000000000004,0.6011446981954887,470,0.55,"['❌ Voltage exceeds sulfide electrolyte window', '⚠️ Cr may cause interfacial resistance with sulfides', '⚠️ Cr associated with volume change during cycling']",0.590915758556391,528,12.0,0.7333333333333334,0.6230334315939849,687,0.85,500,0.6340201522506266,523,619,Moderate (500-1000),0.248994368463395,0.6132304008542475
Li0-1CrP2O7,4.725,115.09,1594.54,543.83,0.0264,0.0127,0.1034544751768587,0.16583637887747865,0.7,0.995035929208034,0.43486992183866335,551,0.65,0.42500000000000004,0.5928751428776426,500,0.55,"['❌ Voltage exceeds sulfide electrolyte window', '⚠️ Cr may cause interfacial resistance with sulfides', '⚠️ Cr associated with volume change during cycling']",0.5843001143021143,529,12.0,0.7333333333333334,0.6208161714429213,693,0.85,500,0.629058419059919,533,808,Moderate (500-1000),0.3250201126307321,0.6128969104036913
Li0-1CrP2O7,4.637,115.09,1649.52,533.62,0.0332,0.027,0.1034544751768587,0.17155444434506414,0.7,0.9923571083970241,0.43618351835728747,548,0.65,0.42500000000000004,0.5938542164762086,499,0.55,"['❌ Voltage exceeds sulfide electrolyte window', '⚠️ Cr may cause interfacial resistance with sulfides', '⚠️ Cr associated with volume change during cycling']",0.5850833731809669,530,12.0,0.7333333333333334,0.6215015229619174,691,0.85,500,0.6296458632190585,530,771,Moderate (500-1000),0.31013676588897826,0.6126422798658865
Li0-1CrP2O7,4.769,115.09,1745.97,548.91,0.0547,0.0344,0.1034544751768587,0.1815854995351082,0.7,0.9886880125942665,0.4386424705438871,540,0.65,0.42500000000000004,0.5956869673490237,489,0.55,"['❌ Voltage exceeds sulfide electrolyte window', '⚠️ Cr may cause interfacial resistance with sulfides', '⚠️ Cr associated with volume change during cycling']",0.586549573879219,531,12.0,0.7333333333333334,0.6227844485728881,688,0.85,500,0.6307455137427476,526,721,Moderate (500-1000),0.2900241351568785,0.6125530237656892
Li0-4Ti3V5O16,2.781,157.18,1677.89,437.1,0.108,0.075,0.14128920330435876,0.17450499940718495,0.4,0.9767666251936115,0.3541887944272869,752,0.55,0.55,0.5389904206619186,704,1.0,"['✅ Voltage within sulfide electrolyte window', '⚠️ Ti may cause interfacial resistance with sulfides', '⚠️ V associated with volume change during cycling']",0.6311923365295349,532,35.0,0.2222222222222222,0.6405075801776288,629,0.9,500,0.6131164746193734,569,1268,Good (1000-2000),0.5100563153660499,0.612220248321484
Li0-3VCr(P2O7)2,3.422,170.48,1639.68,583.33,0.021,0.0186,0.1532445818763652,0.17053105831012344,0.7,0.9949724500418963,0.44871633046841275,500,0.55,0.5166666666666667,0.6011120661315764,471,0.9500000000000001,"['✅ Voltage within sulfide electrolyte window', '⚠️ Cr may cause interfacial resistance with sulfides', '⚠️ V associated with volume change during cycling', '⚠️ Cr associated with volume change during cycling']",0.6708896529052611,533,35.0,0.2222222222222222,0.682802255815913,405,0.75,430,0.6278894619011681,538,837,Moderate (500-1000),0.33668543845535,0.6112791938774446
Li0-3VCrP2(HO5)2,3.216,231.23,2248.19,743.69,0.0458,0.0374,0.20785279603045473,0.23381770832249973,0.7,0.9894370667546911,0.48052407151756726,415,0.5,0.5125,0.6112779223227384,435,0.9500000000000001,"['✅ Voltage within sulfide electrolyte window', '⚠️ Cr may cause interfacial resistance with sulfides', '⚠️ V associated with volume change during cycling', '⚠️ Cr associated with volume change during cycling']",0.6790223378581907,534,35.0,0.2222222222222222,0.6885641884830597,386,0.75,430,0.6314889756158653,525,758,Moderate (500-1000),0.3049074818986323,0.610919057478523
Li0-1CoO2,3.808,273.84,4890.2,1042.86,0.0573,0.0323,0.2461549524931009,0.5085937386247106,1.0,0.9886245334281288,0.6624105397249078,4,0.050000000000000044,0.95,0.743719845981087,24,1.0,['✅ Voltage within sulfide electrolyte window'],0.7949758767848696,535,45.0,0.0,0.7884610350439037,35,0.45,250,0.6437319075886522,495,820,Moderate (500-1000),0.32984714400643605,0.6108522801908653
Li0-1VPO5,3.274,158.73,1395.08,519.61,0.0038,0.0731,0.142682499303352,0.14509201114076342,0.7,0.9902369042480258,0.43773376380527085,542,0.55,0.5,0.5887596735498974,518,1.0,"['✅ Voltage within sulfide electrolyte window', '⚠️ V associated with volume change during cycling']",0.671007738839918,536,35.0,0.2222222222222222,0.674096057199214,454,0.75,430,0.6279780263521608,536,770,Moderate (500-1000),0.30973451327433627,0.6108387846608878
Li0-1VPO5,3.161,158.73,1451.9,501.81,0.0073,0.0902,0.142682499303352,0.1510014414766712,0.7,0.9876215626031536,0.4391142916593124,538,0.55,0.5,0.5897886336261562,513,1.0,"['✅ Voltage within sulfide electrolyte window', '⚠️ V associated with volume change during cycling']",0.671830906900925,537,35.0,0.2222222222222222,0.6783877578240237,425,0.75,430,0.6285954023979161,535,732,Moderate (500-1000),0.2944489139179405,0.6105889847311974
Li0-1CrP2O7,4.874,115.09,1626.9,560.92,0.0822,0.0499,0.1034544751768587,0.16920190449645042,0.7,0.9832288043064267,0.4341085107891138,555,0.65,0.42500000000000004,0.5923076341748554,503,0.55,"['❌ Voltage exceeds sulfide electrolyte window', '⚠️ Cr may cause interfacial resistance with sulfides', '⚠️ Cr associated with volume change during cycling']",0.5838461073398844,538,12.0,0.7333333333333334,0.6204189153509702,698,0.85,500,0.6287179138382466,534,645,Moderate (500-1000),0.2594529364440869,0.6093347972429654
Li0-5VCr3O8,2.795,362.54,3920.55,1013.22,0.1902,0.0963,0.32588743966129424,0.40774757309825965,0.4,0.963626437803113,0.4683400975152684,450,0.55,0.625,0.642821741684594,302,0.9500000000000001,"['✅ Voltage within sulfide electrolyte window', '⚠️ Cr may cause interfacial resistance with sulfides', '⚠️ V associated with volume change during cycling', '⚠️ Cr associated with volume change during cycling']",0.7042573933476753,539,35.0,0.2222222222222222,0.7182787906077873,251,0.6,280,0.6379152672329786,514,298,Poor (<500),0.11987127916331457,0.6090016570226849
Li0-2Co21O40,3.632,265.84,4759.67,965.43,0.0487,0.0366,0.23896374733700682,0.4950182732648719,1.0,0.9891704542569129,0.6566219869522502,6,0.050000000000000044,0.95,0.7394054167684165,31,1.0,['✅ Voltage within sulfide electrolyte window'],0.7915243334147333,540,45.0,0.0,0.7854409345950344,39,0.45,250,0.6411432500610499,509,829,Moderate (500-1000),0.333467417538214,0.608876079261119
Li0-1Cr3O8,4.722,92.13,1400.78,435.05,0.0466,0.0,0.08281571637886864,0.1456848262219791,0.7,0.9940837417159688,0.42352193821870615,581,0.65,0.55,0.6156670577641905,410,0.55,"['❌ Voltage exceeds sulfide electrolyte window', '⚠️ Cr may cause interfacial resistance with sulfides', '⚠️ Cr associated with volume change during cycling']",0.6025336462113523,541,12.0,0.7333333333333334,0.6363240832920761,641,0.7,350,0.6277335679918475,542,612,Moderate (500-1000),0.24617860016090104,0.6084757922234736
Li0-1Cr3O8,4.716,92.13,1386.32,434.46,0.0493,0.003,0.08281571637886864,0.14418094796331618,0.7,0.9933600792219993,0.4229622253670119,583,0.65,0.55,0.6152498824229784,415,0.55,"['❌ Voltage exceeds sulfide electrolyte window', '⚠️ Cr may cause interfacial resistance with sulfides', '⚠️ Cr associated with volume change during cycling']",0.6021999059383828,542,12.0,0.7333333333333334,0.6360320605532278,642,0.7,350,0.6274832627871204,543,604,Moderate (500-1000),0.24296057924376507,0.6081063035070108
Li2-3Cr(PO4)2,4.643,102.0,1481.1,473.56,0.0715,0.0262,0.09168786574019973,0.15403831873482862,0.7,0.9875961709366986,0.42727288769600336,572,0.65,0.42500000000000004,0.5872127835069949,524,0.55,"['❌ Voltage exceeds sulfide electrolyte window', '⚠️ Cr may cause interfacial resistance with sulfides', '⚠️ Cr associated with volume change during cycling']",0.5797702268055961,543,12.0,0.7333333333333334,0.6132810913120393,723,0.85,500,0.6256610034375303,545,706,Moderate (500-1000),0.2839903459372486,0.6080142423836933
Li2-3Cr(PO4)2,4.601,102.0,1482.11,469.3,0.0713,0.0291,0.09168786574019973,0.15414336140711418,0.7,0.9872533834395552,0.4272529823731175,573,0.65,0.42500000000000004,0.5871979473104671,525,0.55,"['❌ Voltage exceeds sulfide electrolyte window', '⚠️ Cr may cause interfacial resistance with sulfides', '⚠️ Cr associated with volume change during cycling']",0.5797583578483738,544,12.0,0.7333333333333334,0.61327070597447,724,0.85,500,0.6256521017196137,546,701,Moderate (500-1000),0.2819790828640386,0.6079062611317689
Li0-1VP2O7,3.48,115.61,1196.5,402.38,0.0026,0.0163,0.10392190351200481,0.12443916573237623,0.7,0.997600487519996,0.4229522987257135,584,0.55,0.5,0.577742483718521,566,1.0,"['✅ Voltage within sulfide electrolyte window', '⚠️ V associated with volume change during cycling']",0.6621939869748168,545,35.0,0.2222222222222222,0.669955452888679,484,0.75,430,0.6213677124533348,552,875,Moderate (500-1000),0.35197103781174577,0.6074420159720699
Li0-8Mn7Cr(PO4)12,4.899,131.4,1933.51,643.67,0.0813,0.0168,0.11811554468884554,0.20109015573356187,0.7,0.9875453876037884,0.4479877410328482,503,0.65,0.48333333333333334,0.6172356872964916,404,0.4,"['❌ Voltage exceeds sulfide electrolyte window', '⚠️ Mn may cause interfacial resistance with sulfides', '⚠️ Cr may cause interfacial resistance with sulfides', '⚠️ Cr associated with volume change during cycling']",0.5737885498371933,546,8.0,0.8222222222222222,0.6168268858694489,709,0.8,450,0.6250636346001173,547,783,Moderate (500-1000),0.3149637972646822,0.6074215890670356
Li2-4VCr3O8,3.152,147.79,1878.9,465.79,0.0966,0.0048,0.13284852625239332,0.1954105712449325,0.7,0.9871264251072798,0.44990426670267003,493,0.55,0.625,0.6290808136596422,358,0.9500000000000001,"['✅ Voltage within sulfide electrolyte window', '⚠️ Cr may cause interfacial resistance with sulfides', '⚠️ V associated with volume change during cycling', '⚠️ Cr associated with volume change during cycling']",0.6932646509277138,547,35.0,0.2222222222222222,0.7050887124188924,308,0.6,280,0.6296707104180075,529,558,Moderate (500-1000),0.2244569589702333,0.607360477000555
Li0-1VP2O7,3.487,115.61,1185.09,403.14,0.0048,0.0177,0.10392190351200481,0.12325249554348662,0.7,0.9971434375238046,0.42252774016961786,585,0.55,0.5,0.5774260440299065,569,1.0,"['✅ Voltage within sulfide electrolyte window', '⚠️ V associated with volume change during cycling']",0.6619408352239251,548,35.0,0.2222222222222222,0.6697339451066489,486,0.75,430,0.6211778486401662,553,869,Moderate (500-1000),0.3495575221238938,0.6071631203433703
Li2-4VCr3O8,3.113,147.79,1865.54,460.06,0.0971,0.0101,0.13284852625239332,0.19402109589667962,0.7,0.9863900667800828,0.4493769703491146,498,0.55,0.625,0.6286877995711709,360,0.9500000000000001,"['✅ Voltage within sulfide electrolyte window', '⚠️ Cr may cause interfacial resistance with sulfides', '⚠️ V associated with volume change during cycling', '⚠️ Cr associated with volume change during cycling']",0.6929502396569368,549,35.0,0.2222222222222222,0.7048136025569626,309,0.6,280,0.6294349019649248,532,549,Moderate (500-1000),0.22083668543845536,0.6069829562797304
Li0-1La2MoO6,2.587,56.22,877.72,145.45,0.0592,0.002,0.050536194234451264,0.0912852022955464,0.4,0.9922301500647488,0.30885413175698906,796,0.5,0.575,0.4989507670726516,780,1.0,"['✅ Voltage within sulfide electrolyte window', '⚠️ Mo associated with volume change during cycling']",0.5991606136581213,550,20.0,0.5555555555555556,0.5904262512365704,774,0.82,420,0.6119260157991465,574,877,Moderate (500-1000),0.35277554304102976,0.6065447162439329
Li0-3.5Mn5Cr3O16,4.561,131.94,2448.91,601.84,0.0952,0.0788,0.11860095103688188,0.25469311939295736,0.7,0.9779092501840896,0.4627445611047211,464,0.65,0.575,0.6511511749301093,269,0.4,"['❌ Voltage exceeds sulfide electrolyte window', '⚠️ Mn may cause interfacial resistance with sulfides', '⚠️ Cr may cause interfacial resistance with sulfides', '⚠️ Cr associated with volume change during cycling']",0.6009209399440876,551,8.0,0.8222222222222222,0.642859393879648,622,0.65,300,0.6304129271802879,527,489,Poor (<500),0.19670152855993564,0.6057578861152736
Li0.2-1VO2,2.552,238.55,2389.94,608.71,0.0789,0.0481,0.21443274874828086,0.24856008336852092,0.4,0.9838762918010309,0.3957576559677811,693,0.55,0.7,0.6074732790051827,445,1.0,"['✅ Voltage within sulfide electrolyte window', '⚠️ V associated with volume change during cycling']",0.6859786232041463,552,35.0,0.2222222222222222,0.6921955810179137,370,0.6,280,0.6242061896253319,548,522,Moderate (500-1000),0.20997586484312147,0.6052076549669696
Li6-9Cr3P8O29,4.926,86.44,1143.47,425.81,0.0435,0.0,0.07770097171159672,0.118923905424154,0.7,0.9944773125460223,0.41427401143704873,633,0.65,0.42500000000000004,0.5775242251287369,567,0.55,"['❌ Voltage exceeds sulfide electrolyte window', '⚠️ Cr may cause interfacial resistance with sulfides', '⚠️ Cr associated with volume change during cycling']",0.5720193801029895,553,12.0,0.7333333333333334,0.6100705290186872,735,0.85,500,0.6198478684105754,556,801,Moderate (500-1000),0.32220434432823813,0.6050806631141137
Li3-4CrP2O9,4.537,93.81,1162.57,425.57,0.0709,0.0421,0.0843258694616484,0.12091035595945561,0.7,0.9856537084528858,0.41520263042118166,626,0.65,0.42500000000000004,0.5782163602840917,563,0.55,"['❌ Voltage exceeds sulfide electrolyte window', '⚠️ Cr may cause interfacial resistance with sulfides', '⚠️ Cr associated with volume change during cycling']",0.5725730882272735,554,12.0,0.7333333333333334,0.6105550236274355,733,0.85,500,0.6202631495037884,555,679,Moderate (500-1000),0.2731295253419147,0.6029729897424749
Li0-4.5V2(PO4)3,2.973,288.51,2406.69,857.87,0.0146,0.0467,0.2593418249480885,0.25030212768612836,0.4,0.9922174542315212,0.4087587126775888,653,0.55,0.5,0.5671634625566451,609,1.0,"['✅ Voltage within sulfide electrolyte window', '⚠️ V associated with volume change during cycling']",0.6537307700453161,555,35.0,0.2222222222222222,0.6625501380753659,511,0.75,430,0.6150202997562093,565,798,Moderate (500-1000),0.32099758648431215,0.6006038328247605
Li0-4V5O12,2.881,225.95,1929.77,650.86,0.0026,0.0754,0.20310660062743263,0.20070118583816773,0.4,0.9900972500825229,0.3795015934206869,725,0.55,0.7,0.5953570154258874,492,1.0,"['✅ Voltage within sulfide electrolyte window', '⚠️ V associated with volume change during cycling']",0.6762856123407099,556,35.0,0.2222222222222222,0.683714196512407,404,0.6,280,0.6169364314777546,561,590,Moderate (500-1000),0.23732904263877716,0.6005171820671048
Li0-1YMo3O8,2.842,52.38,745.74,148.84,0.1142,0.0602,0.0470844157595261,0.07755893309925806,0.4,0.9778584668511794,0.3017175538973358,807,0.5,0.575,0.4936316033359706,787,1.0,"['✅ Voltage within sulfide electrolyte window', '⚠️ Mo associated with volume change during cycling']",0.5949052826687764,557,20.0,0.5555555555555556,0.5617028366208937,796,0.82,420,0.6087345175571379,582,651,Moderate (500-1000),0.2618664521319389,0.5993396798301377
Li0-1CrPHO5,4.668,156.81,2320.55,732.04,0.0277,0.0,0.14095661006588941,0.2413433397745639,0.7,0.9964832541959728,0.4671146425782374,452,0.5,0.45,0.5856583633693593,529,0.55,"['❌ Voltage exceeds sulfide electrolyte window', '⚠️ Cr may cause interfacial resistance with sulfides', '⚠️ Cr associated with volume change during cycling']",0.5785266906954875,558,12.0,0.7333333333333334,0.6126394257871229,729,0.85,500,0.6172283513549489,560,828,Moderate (500-1000),0.333065164923572,0.5990657732641915
Li0-2V3(P2O7)2,3.038,104.17,1014.85,316.48,0.0975,0.0476,0.09363848013879025,0.10554708511784541,0.7,0.9815783459868471,0.41231049746807824,644,0.55,0.5,0.5698107432603106,596,1.0,"['✅ Voltage within sulfide electrolyte window', '⚠️ V associated with volume change during cycling']",0.6558485946082486,559,35.0,0.2222222222222222,0.6501175202822174,579,0.75,430,0.6166086681784086,562,645,Moderate (500-1000),0.2594529364440869,0.5988502406745818
Li1-4V(TeO4)3,3.35,123.04,1973.61,412.15,0.0488,0.0931,0.11060073530072721,0.20526066183123698,0.7,0.9819846126501283,0.44652607427207214,516,0.5,0.6,0.60781291796429,444,1.0,"['✅ Voltage within sulfide electrolyte window', '⚠️ V associated with volume change during cycling']",0.6862503343714321,560,35.0,0.2222222222222222,0.6922547568607174,369,0.6,280,0.6219099730007962,550,501,Moderate (500-1000),0.2015285599356396,0.5987051092011493
Li0-1V(PO3)3,3.399,90.91,842.6,308.99,0.0723,0.0168,0.08171905759256429,0.08763262937409129,0.7,0.9886880125942665,0.4050227550995084,660,0.55,0.5,0.5643789108482624,622,1.0,"['✅ Voltage within sulfide electrolyte window', '⚠️ V associated with volume change during cycling']",0.6515031286786099,561,35.0,0.2222222222222222,0.6463152375937837,603,0.75,430,0.6133495687311796,568,747,Moderate (500-1000),0.3004827031375704,0.598185812803232
Li0-3V3(PO4)4,4.332,145.26,1851.12,629.25,0.1112,0.0131,0.13057430762177855,0.1925213777438498,1.0,0.9842190792981743,0.5380328521233257,223,0.55,0.5,0.6635164104475297,210,0.7000000000000001,"['❌ Voltage exceeds sulfide electrolyte window', '⚠️ V associated with volume change during cycling']",0.6708131283580238,562,35.0,0.2222222222222222,0.6778543444561279,434,0.75,430,0.6278320684907401,540,512,Moderate (500-1000),0.20595333869670152,0.5980280943808222
Li0-3V3(PO4)4,4.404,145.26,1857.94,639.73,0.1187,0.0114,0.13057430762177855,0.19323067578839206,1.0,0.9834827209709773,0.5381351877876088,222,0.55,0.5,0.6635926851221887,209,0.7000000000000001,"['❌ Voltage exceeds sulfide electrolyte window', '⚠️ V associated with volume change during cycling']",0.670874148097751,563,35.0,0.2222222222222222,0.6779077367283892,433,0.75,430,0.6278778332955355,539,504,Moderate (500-1000),0.20273531777956558,0.5979053306722949
